,tag,fund_ratio_net_annual_expense,pb_ratio,ps_ratio,mmc,pc_ratio,pe_ratio,total_assets,yield,greatstone_rating,return_ytd,Year,inception_date_delta,portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,id,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation,3yrs_treynor_ratio_fund,3_years_alpha_fund,3years_category_std,3yrs_sharpe_ratio_fund,3yrs_treynor_ratio_category,3_years_return_mean_annual_fund,fund_beta_3years,3years_fund_r_squared,3years_fund_std,category_beta_3years,fund_return_3years,3_years_alpha_category,3_years_return_mean_annual_category,3yrs_sharpe_ratio_category,3years_category_r_squared,3_years_return_category,category_r_squared_5years,5yrs_sharpe_ratio_fund,5_years_alpha_fund,5years_fund_r_squared,5years_fund_std,5yrs_sharpe_ratio_category,5_years_beta_fund,5yrs_treynor_ratio_fund,5_years_return_mean_annual_fund,5_years_return_mean_annual_category,5yrs_treynor_ratio_category,5_years_return_fund,5_years_alpha_category,5_years_beta_category,5years_category_std,5_years_return_category,10years_category_r_squared,10yrs_sharpe_ratio_fund,10_years_alpha_fund,10years_fund_r_squared,10years_fund_std,10yrs_sharpe_ratio_category,10_years_beta_fund,10yrs_treynor_ratio_fund,10_years_return_mean_annual_category,10yrs_treynor_ratio_category,10_years_return_fund,10_years_alpha_category,10_years_beta_category,10years_category_std,10_years_return_mean_annual_fund,10_years_return_category,investment_class_Growth,investment_class_Value,investment_class_unknown,fund_size_Medium,fund_size_Small,fund_size_unknown
10years_fund_std,0.036407630727032854,0.2942408054547892,0.17476100047699403,0.011166958001717216,0.22851539715670047,-0.006024508148947081,0.08074651450800582,-0.048320724418606284,-0.49191576656332253,-0.07597030766949725,0.6767286693741698,0.030766119962146,0.03127722660145336,0.11880667489118141,0.3111615228968618,0.2885475437324894,0.44794095058426825,0.3143290575768014,0.08332838246478227,0.21887359740920873,0.30408312985973396,0.1674804288429306,0.036407630727032854,0.002215311174422532,0.3116353172828083,0.20666987052872704,-0.21330575277587566,0.8494072923505952,0.17430906307325608,0.2933380775703168,0.549859012063764,0.21993668540850556,-0.05270924778816897,0.9597897661279742,0.23656842801895145,0.49337782799366364,-0.19890332565350294,0.6432853267370015,0.32385578836612466,-0.0978719653683117,0.5421569099426709,-0.032554506776412154,-0.22091009142235804,-0.26267407628010375,0.0006199655336323786,0.9728484988513884,-0.35724854972924897,0.20652560382949697,0.07614253353692384,0.35403000839782783,0.45434469589179377,0.2261346872402187,0.24103185191468063,-0.2216856486483114,0.2425429377458123,0.8570915891629686,0.28110817533743965,0.1368385365271852,-0.42845013339030097,-0.2833050636159302,0.1843871568999562,1.0,-0.2964440091591919,0.06828932090379916,0.010648669307122445,0.518597620939278,-0.03647742091185007,0.5020130531187618,-0.2506144737070207,0.14673299386380387,0.8678826505188919,0.5764943244361136,0.517965365423027,0.3049937530874244,-0.14169077665301733,-0.145964835999194,-0.15844234036787905,0.05519546036854867,-0.145964835999194
10yrs_sharpe_ratio_category,-0.019894360436082666,-0.1633450981467595,0.0446753032859605,-0.045454382814270916,0.05493892640741052,-0.025077532251359086,0.017071558696169595,0.11759862477221841,-0.006097553587612952,0.12433339028958788,0.14647296643093344,-0.03634444929084109,-0.03597007903099581,-0.01693676224909033,0.09214973261466063,0.031408014325968715,0.101850494313396,-0.1769210846180228,-0.10751357559485641,0.07880968813626238,0.09275246784105745,0.04239113682042709,-0.019894360436082666,0.02953741214318407,0.08704578555621667,0.0129705742384043,0.09339336445215826,-0.09653814893074028,0.26834371211446073,0.12224420705705488,0.21585252521702228,0.10692600368967495,0.1772107052026137,-0.23264449246118976,0.18110100832365297,0.22745576491478278,0.07057980535098261,0.2919690494579012,0.2932136850781005,0.25605906298188,0.343779924867791,0.22673921292064614,0.36990814437846575,0.1740364422165474,0.18114502570363045,-0.27531442005260354,0.2628935915674842,0.10773203624155797,0.04007351123926502,0.3398894719266892,0.19917893555791694,0.2386181534750295,0.3353604195125659,0.11754238186493757,0.16602658530905262,-0.11839096570447649,0.3847530696342881,0.33164621730851884,0.48515330089015996,0.23234349772127677,0.15177299028550745,-0.2964440091591919,1.0,0.03498539185362685,0.006476290484216545,0.38008184466979256,0.06856497364093879,0.23425159200107024,0.17816943167488078,0.12182674038435594,-0.00217129413038357,0.3061254807620146,0.493851086979592,0.05262051945286788,0.04856307464704689,-0.22312570848969937,0.00874820139121148,0.04423037004168417,-0.22312570848969937
10_years_beta_fund,-0.012210355152701101,-0.020782355258365918,0.02001797557763877,-0.004545045599780894,0.026579376499323605,-0.005289944240941543,-0.00906654038958316,0.011639062976349616,-0.0070555229211120805,0.02828104884685382,0.12332096163816322,0.0024122045201478686,0.0023792255032086427,-0.053354327616622246,0.04324108844272,-0.005952013424483656,0.057603941446913644,0.0030260203221417104,-0.0011415067402620752,0.01593770909048199,0.03081820066799889,0.0015017034744446885,-0.012210355152701101,-0.013803707151640966,0.019913836351333276,-0.014098119942521399,-0.05056706789907034,0.07224590027733697,0.04172876703552115,-0.02275894329088741,0.10506416624767528,0.25749425750464133,0.08896280593823103,0.06653773295380068,0.20134870811959046,0.10036500297437229,-0.061733473012688764,0.08399392273504871,0.04488889525003343,0.08688256215348081,0.0879219482404492,0.08794740984593628,0.028324926055380062,-0.09040723987620654,0.09244409357003582,0.06461107442210469,0.009951733877299035,0.3389089389839857,-0.0024975593972077475,0.08549496667637087,0.0655233738544942,0.005775905315041376,0.07845557322136325,-0.06851970297959684,0.2222838153554626,0.07011392214654173,0.0817151971696381,0.0993660258738619,0.03280446244522976,-0.17744608719197372,0.10583028053289262,0.06828932090379916,0.03498539185362685,1.0,-0.0014908277220863043,0.07312085513721858,-0.04978563344252543,0.1413353532743133,-0.10526439417099336,0.3163249592650583,0.07191535780001747,0.14856686920489284,0.0972591501544974,0.04023135061400248,-0.047836139182131567,-0.054347788190988004,-0.008524614077001103,0.0007510028796362344,-0.054347788190988004
10yrs_treynor_ratio_fund,0.006754059186203514,0.0006747388554038573,0.0018383291861999622,-0.0014863001337162135,0.008814606825998886,0.0015719326230700904,0.07877226346724256,-0.006305948987302154,-0.01095925599073103,2.3206449982814395e-05,0.01765863708019316,0.0005921596672274777,0.0004872825529731665,0.000842144299332532,-0.0009521406821823696,0.05174666606291493,0.012517186135286393,-0.00464956093659617,-0.01647096579961134,0.005372816051040713,0.012017345650097324,0.0042018089457325405,0.006754059186203514,-0.007582036681103548,0.01413126835420538,0.027589195714370858,0.0027144167532730354,0.013419766790594704,0.006289323181682308,0.019344424190827318,0.014993707564923835,-0.003619312645087446,-0.01306945091698205,0.01087963038577767,-0.00325445227003779,0.015374641439432365,0.009012376512795817,0.019069627138642194,0.018258547657239898,-0.015033899810056981,0.01978092141255201,-0.013732723846738657,0.001465187943733583,0.005365223279562078,-0.011336378587913127,0.00985968879209284,0.004947625322096269,-0.0038299176905626313,0.012145162855095176,0.015501428842790571,0.01866314199493402,0.020320953729217748,0.0156194860501858,0.00595460900920181,-0.004426815532023198,0.013289954378347141,0.018617995731574605,-0.010662282492131438,0.0111099494834224,0.013767837204105366,-0.007210015305758178,0.010648669307122445,0.006476290484216545,-0.0014908277220863043,1.0,0.017919091848347234,0.023870336856757116,0.022054799647258684,0.01484014489875796,-0.007004193048602806,0.013722591241567501,0.020955509435087286,0.02140274824017548,0.00752835376968523,-0.01721002141510847,0.03665243757516469,-0.018427922486676213,0.0014785259055800457,0.03665243757516469
10_years_return_mean_annual_category,-0.0077548298269299815,0.05658602044022893,0.20831987941580338,-0.0013530647480990297,0.34343360300054515,0.0019483822172355436,0.09042755574004589,0.041712313306991156,-0.16437475516947297,0.039552462085428064,0.6278873089220652,0.04233870113762224,0.04298731263885921,0.15381602726593865,0.342455194220914,0.2887186394054277,0.4956701939180295,0.10970495953250024,0.11720469171722542,0.32567025069844996,0.35917327870856725,0.12878288350490302,-0.0077548298269299815,0.11186448411277902,0.3579221069888927,0.06065232804959254,-0.00367817461244026,0.5293712256769235,0.5022699307260978,0.297245243511563,0.6133605334367118,0.25137643811629573,0.07890889148909831,0.4554591749353847,0.2966483616141384,0.5534922837179136,0.036576131009829434,0.7667551649635643,0.7145662249348254,0.10364416461005334,0.747585859998993,0.15422348842478026,0.12980445314569317,-0.009307059031634996,0.10641460478805302,0.4709457689908268,0.06688839378504893,0.23390706412017606,0.05648889981527834,0.508541375692547,0.4348187102440825,0.3740438886516692,0.4138353939173922,-0.0424902000504951,0.3683450207013599,0.5431840934134166,0.5382029387658843,0.2904454986660643,0.10699262939707345,0.0569988671403771,0.18147999433084064,0.518597620939278,0.38008184466979256,0.07312085513721858,0.017919091848347234,1.0,0.10894714618425842,0.41029241802448907,0.04449203785960935,0.2473076090810838,0.610181918719885,0.7180822452418776,0.8002880156201991,0.20942681755762174,-0.06542360538365789,-0.27102563230365423,-0.2928228580371619,0.06924308421638817,-0.27102563230365423
10yrs_treynor_ratio_category,-0.018691599614426797,-0.0021632455460449053,-0.02700871792676717,-0.006280578395187043,-0.04672523686565356,-0.0034102438199387023,0.05770886793721785,0.04552138260417206,0.13407733491115398,0.017989297005528954,-0.0336833940281439,0.021596869767335613,0.021725827986323963,-0.03871113706858084,-0.07481340333807814,0.09618669444983191,-0.06116422628282508,0.011527623308117293,0.026415984231629594,-0.06359963266501434,-0.04730082133265483,-0.02056622034296396,-0.018691599614426797,0.02831591326335189,0.042677127158214236,-0.06772818581250718,0.13152879411021967,-0.06321952073140567,0.1574483072632483,-0.39993881634167633,0.007467284014181455,-0.15875205655891436,-0.25997395187670946,-0.07179818092247904,-0.2154776689203606,0.013561888960959204,0.19690877178849314,-0.04976116960326754,0.11106797695303804,-0.2718825033362269,0.015420155010372303,-0.2685634019008772,0.08130901380959284,0.10462036913004165,-0.27491586108875576,-0.07895478809239247,0.09602684882138902,-0.1516096815259541,-0.09999235842121479,-0.0010960698420174409,-0.010709231438045693,-0.2405040089821649,0.018768515598636407,0.10871810207654531,-0.19441715098997311,-0.06831497417907667,0.009779010613937952,-0.25139314087254966,0.11368900736865907,0.1878139110443156,-0.2504565304740003,-0.03647742091185007,0.06856497364093879,-0.04978563344252543,0.023870336856757116,0.10894714618425842,1.0,-0.0026865981704794007,0.23678034807058834,-0.16048552268353278,-0.04799161173704766,0.02827391464298083,0.025728359858682673,-0.03151234974131444,0.10489197454817802,0.018037604494248433,-0.051045454307224666,0.18729985293726106,0.018037604494248433
10_years_return_fund,0.017003320930118342,-0.03907349154132001,0.1959719570676002,-0.001720022502558574,0.2632026857207457,-0.010119076218295596,0.058987866698977424,0.31671479785729506,-0.25886955487588803,0.2948492408943045,0.5496273696742382,-0.3641855833482922,-0.3652677214483227,0.016686804132186244,0.17654553246154966,0.16171321453131676,0.3718066855043454,-0.029699750684079495,-0.0639519770278476,0.08334228422960664,0.302066852210324,0.08228522960691144,0.017003320930118342,0.010534437632462786,0.2126544995606356,0.051102024812168835,0.013023472679940322,0.3618332998474044,0.3423428391671927,0.23087131752261292,0.5981506043118241,0.26143973098361295,0.15835071495416556,0.3557003631064361,0.2250844364508704,0.627087410455736,-0.04801833912591786,0.4678532159142469,0.28405632309610396,0.12800046263175455,0.542749511457299,0.13760955034649663,0.2892331212092215,0.00957364197307174,0.16875381035830447,0.36885184182643804,0.17879364534014777,0.26203338927784753,0.07513071636215739,0.6542221061969191,0.4638607096040927,0.3413645889246786,0.6982358678523805,-0.06935962800903646,0.2594822417276581,0.3338127651998167,0.5251863179314001,0.20870612896494278,0.3508500787544083,0.0830683370419432,0.22399419355531147,0.5020130531187618,0.23425159200107024,0.1413353532743133,0.022054799647258684,0.41029241802448907,-0.0026865981704794007,1.0,-0.06922209660067508,0.13850434420514904,0.3376591215002098,0.9924299920523599,0.5784428705236724,0.2806542779152053,-0.05414847079084762,-0.19261881202886472,-0.021667906892140997,0.037288153145195825,-0.19261881202886472
10_years_alpha_category,-0.026691005363822268,0.003969142131537389,-0.07440687823555642,-0.0065015690718873,-0.13835381357021875,0.02183660602948338,0.020852690300245624,0.015122629696384577,0.37254007245062143,0.0070932647710453735,-0.15043752499979313,0.023079870154291672,0.023085032524614718,0.007938458296817346,-0.21538060967542466,-0.12220536553894736,-0.18176149011223186,-0.12040001502256123,0.03219314243509119,-0.11288097892900194,-0.12241541851301732,0.1356544659955935,-0.026691005363822268,0.061139750334642994,-0.09181183082744021,0.03987034552246731,0.5445528156465455,-0.3204365084680377,0.1731209913926884,0.20559623082244116,-0.11370809525348949,-0.2599562709338393,-0.4924330222001796,-0.30990357740547186,-0.42411208552021296,-0.08917291749057542,0.7387375559111774,-0.08181519616899596,0.07313197633956336,-0.5249594137335716,-0.12166283927240117,-0.5160162352111541,0.11497270505922415,0.6159217632720475,-0.4944998928900345,-0.29064222139267526,0.1046189748249197,-0.2656878203728857,0.01913407576720703,-0.05369259940440825,-0.16871977700821186,0.12434711993547441,-0.024828612887687316,0.7516638005153432,-0.37701931565141417,-0.3103993998421236,-0.03919906333136213,-0.5308230032359276,0.22173422855020897,0.8117146167057835,-0.5104831063698956,-0.2506144737070207,0.17816943167488078,-0.10526439417099336,0.01484014489875796,0.04449203785960935,0.23678034807058834,-0.06922209660067508,1.0,-0.29648356402456966,-0.26191808254589954,-0.0911989638623793,-0.07066618442520951,-0.003979485347385341,0.08858191121254323,0.08083092028672328,0.009467809789588956,0.13948226511055142,0.08083092028672328
10_years_beta_category,-0.005473992526399698,-0.01752146132217295,0.07459213572113094,0.006193568559133255,0.10459032393808558,-0.008029998818216427,-0.0076402953854656525,0.0045148873975642745,-0.12401087196851192,0.006862701460100473,0.2261085903295562,0.0004234449332878356,9.769107617778158e-06,0.001364267452515322,0.13504761789485406,0.03438454348434074,0.15265985474504515,0.0237615505562879,-0.037173860808631914,0.11421477223073946,0.12415011300810735,0.033696686725520876,-0.005473992526399698,-0.03866693788820347,0.055939288569886725,-0.024027964103507403,-0.13675385492076844,0.2360019627065865,0.0023004712975787287,-0.13309877463814804,0.18050323927345624,0.2923008011386766,0.27185908946859433,0.16929076370917795,0.6802816663667317,0.1685567993806499,-0.176811760102632,0.24845910964327414,0.08246590040215696,0.32226916340536016,0.255608679974318,0.32711711172079966,0.03405073032008465,-0.09203135288278556,0.2843388599870626,0.15909299790267098,-0.022013440646353563,0.3521972435144929,0.00763278532614927,0.19037521435439161,0.2042010178730147,0.02048510338209335,0.16884043741847568,-0.13117425219531242,0.7290000866186026,0.23619611849027572,0.21020794584611371,0.3957118438837135,-0.020529282149510632,-0.20947522864280618,0.32616562537170307,0.14673299386380387,0.12182674038435594,0.3163249592650583,-0.007004193048602806,0.2473076090810838,-0.16048552268353278,0.13850434420514904,-0.29648356402456966,1.0,0.27076100272413256,0.2574803538899511,0.2980424623483366,0.09918326752586508,-0.19662845546194752,-0.05741891420823217,-0.05415961763030452,-0.10765510112231498,-0.05741891420823217
10years_category_std,-0.009665982904225608,0.17055728060938152,0.20736742773769662,0.024870364843907977,0.19662707355209244,-0.007083749109496659,0.08196770795558378,0.0013289054795616797,-0.3804030502793694,0.011678563976462159,0.6453212240053534,-0.005584910373867657,-0.005279671588382824,0.08838026324275546,0.33688478384302983,0.2802557336898878,0.43953260331596683,0.2685870359959196,0.06611707442453423,0.27852603306162244,0.3037028195267631,0.15177454587462733,-0.009665982904225608,0.016840566452811033,0.325750065834138,0.047453334300609516,-0.18705174053145032,0.9456401435550961,0.14062826398371556,0.27973712216885244,0.5344240302926708,0.25375774546976726,0.07866451362090573,0.8256059754559056,0.38162566977128315,0.461171769639482,-0.22540136157983232,0.7303610355834934,0.33242358611148976,0.10032243540659387,0.6370856109255724,0.15751124758748905,-0.18435467701392802,-0.17852256636553007,0.11382997733679918,0.8429988384829286,-0.3272466947409251,0.2270901312226398,0.04419119450975352,0.35108174116231067,0.4404647147471526,0.2274720511227063,0.24916459057629242,-0.2440057966996077,0.3916721747071174,0.9566058949647775,0.28890676618022537,0.362816293292228,-0.351518180102652,-0.19250496423667043,0.22489400467146436,0.8678826505188919,-0.00217129413038357,0.07191535780001747,0.013722591241567501,0.610181918719885,-0.04799161173704766,0.3376591215002098,-0.26191808254589954,0.27076100272413256,1.0,0.5736114711365493,0.6298305202929364,0.31589037616070686,-0.1347797404244231,-0.1932655209952723,-0.11337460258190668,0.03846480475631004,-0.1932655209952723
10_years_return_mean_annual_fund,0.009459415506673839,-4.07314843149725e-05,0.24020309273756646,-0.012068867608840938,0.36890711204840965,0.0038964464635652166,0.09189091227126996,0.14523170766067983,-0.3873683681432189,0.26220576829034886,0.8652962481042578,0.03671826825396386,0.03808955277364746,0.06212440450952249,0.2699818730223219,0.28086748657149974,0.5677261128641145,0.00819655338274668,-0.01844369092628424,0.21267256182024852,0.41838231092781514,0.1677156224262561,0.009459415506673839,0.04986658945554221,0.3611534371918814,0.26867845109472877,0.025678731069262075,0.5904220970010745,0.5963836655501843,0.36588084269503474,0.883568288682972,0.3829597683779621,0.06691427775140027,0.5780804646927397,0.37590505182751743,0.8662565929064624,-0.07187864356543415,0.7476892026465897,0.5608722622100446,0.06551700383723467,0.8080593030165911,0.10054882522789038,0.3352411566793857,-0.006185762046427065,0.09765185443924501,0.5703761715970933,0.11867980200828426,0.36513693424810134,0.16113453876946943,0.8410161328400892,0.6999846625868781,0.46534651176541253,0.8001632157207434,-0.12689218991303788,0.39356381388154954,0.5680305909109248,0.7429119353281254,0.21267109115057772,0.2953361720264771,0.040503387219894965,0.21918188666545518,0.5764943244361136,0.3061254807620146,0.14856686920489284,0.020955509435087286,0.7180822452418776,0.02827391464298083,0.9924299920523599,-0.0911989638623793,0.2574803538899511,0.5736114711365493,1.0,0.8679243085933566,0.3504609542395436,-0.1252561326425781,-0.26260185346387005,-0.1505768268423677,0.08256947024392179,-0.26260185346387005
10_years_return_category,0.008218241532122467,0.005766025553281633,0.2739364563039099,-0.009227337715582866,0.35236861752125914,-0.014160269313917019,0.09581509101250013,0.09212293952335222,-0.3315212617482483,0.06319223657085345,0.7527459728209737,-0.03831676087390958,-0.03773955458531311,0.06583193312409034,0.2826671554544404,0.28457857104178547,0.5325418805606688,-0.008601811000796517,0.0031907793534754346,0.2284602918690552,0.44021916163615543,0.16871602018975074,0.008218241532122467,0.05998174245192833,0.35122460911632325,0.06904418060641349,-0.07869731890026097,0.6280485931685469,0.4650712819376994,0.3864756635813271,0.7498247273949498,0.3167502831241058,0.17260311585700389,0.5310198564403176,0.4171300704372124,0.6884711435869877,-0.09011614629945167,0.8199770796753978,0.5833304046335608,0.21077759690187506,0.9098825132815737,0.23578506888355769,0.27518588055638193,-0.08587685027670765,0.18954248153530165,0.5176535214087834,0.20775653842983963,0.294326198296618,0.09015146126083877,0.7341224281272964,0.746922795753048,0.5076261233490883,0.6296129701577001,-0.14134038630057286,0.4432432136760365,0.6012220699722597,0.8007076149343663,0.3725238749196821,0.20689087369518133,-0.03482059865148283,0.2532283664970659,0.517965365423027,0.493851086979592,0.0972591501544974,0.02140274824017548,0.8002880156201991,0.025728359858682673,0.5784428705236724,-0.07066618442520951,0.2980424623483366,0.6298305202929364,0.8679243085933566,1.0,0.3254104919807564,-0.10005009630759519,-0.29851215781900065,-0.11971026027881004,0.07433232335186789,-0.29851215781900065
investment_class_Growth,-0.0006054628761010401,0.07266823458227688,0.2481862162097755,0.00929929443868798,0.1944469381921893,-0.008381944762966857,0.06636999468608669,0.11975227007136692,-0.3246643505205748,0.097998093762412,0.41723127216174194,-0.06580048965183603,-0.0664721011586667,-0.06703374893691587,0.010256631174218923,0.10446077284304128,0.47827165402973554,0.00015257498197918665,-0.12917918339685136,0.1032851271057995,0.3061654793535529,-0.08049835087286503,-0.0006054628761010401,-0.12038604854690739,0.24292595710785922,0.04273029259546579,0.19234281677263634,0.35755898261052266,0.2041469020891101,0.1731822817607627,0.44105006966358573,0.16054567370732387,0.08420273523374072,0.33323935600964016,0.17490302581420655,0.41189519907741573,0.1675710715495864,0.25960241537456974,0.21450198684832422,0.07451536293180032,0.4440588329349734,0.0793347573084816,0.13910177701238807,0.14856491307741354,0.08403988343391051,0.3224164304405133,0.03608381373594339,0.13868406505627856,0.04958593244714503,0.4066269945514322,0.2724582247999719,0.21441475939364257,0.35304176509044105,0.11546211400087979,0.17874186900200362,0.3380222777017876,0.36906097170975694,0.11300560896480144,-0.010429747085090039,0.06186263786770954,0.09940039854679356,0.3049937530874244,0.05262051945286788,0.04023135061400248,0.00752835376968523,0.20942681755762174,-0.03151234974131444,0.2806542779152053,-0.003979485347385341,0.09918326752586508,0.31589037616070686,0.3504609542395436,0.3254104919807564,1.0,-0.35949550873232305,-0.15133461760652164,0.01895425215636714,-0.012685558849805895,-0.15133461760652164
investment_class_Value,-0.038798584750077546,-0.014930900610639737,-0.0885648322334356,-0.013212595476682566,-0.0989943382850793,0.0366030769336706,-0.006705614042696403,0.02764863683389386,0.22415661062398792,-0.011181162575215155,-0.1968785668413175,-0.020008684462377316,-0.020394522154347606,0.11535743984521167,0.02713381594772181,-0.030565921838683844,-0.30701873782336725,0.030812693940734596,0.16838591292939498,-0.06508900825402623,-0.14500601762608947,-0.03266767483058557,-0.038798584750077546,0.10639013522695762,-0.11427335936149258,0.0038654795464525844,-0.05781951250086359,-0.14810642237962496,-0.06698792443870305,0.026207639115537345,-0.17330260829168842,-0.17552768708878216,-0.24694845988008995,-0.14214260339101006,-0.30478415606531206,-0.14429218837400415,-0.03429822438241015,-0.08412982408596191,-0.11643769206509398,-0.22159119189536242,-0.16665798362651985,-0.2162031182540168,-0.1028889218253918,-0.11752251243956569,-0.24150635876092807,-0.14304163145153673,-0.018083540420958038,-0.16150223130718402,-0.02491790574013045,-0.1945841525891735,-0.0969171009751679,-0.04292545934070749,-0.14490954494168745,-0.10176165612804702,-0.2677510710503241,-0.150210467893317,-0.17667157434601619,-0.21120278944065152,0.06267286437604508,0.01841459474888759,-0.24907905712861403,-0.14169077665301733,0.04856307464704689,-0.047836139182131567,-0.01721002141510847,-0.06542360538365789,0.10489197454817802,-0.05414847079084762,0.08858191121254323,-0.19662845546194752,-0.1347797404244231,-0.1252561326425781,-0.10005009630759519,-0.35949550873232305,1.0,-0.1494787933088284,0.062245015405304555,0.16642342914314068,-0.1494787933088284
investment_class_unknown,0.01274716858751906,0.03150499944497122,-0.15574144896280315,-0.014250075433896293,-0.1995788780811889,-0.00951863850883077,-0.07445995428995354,-0.07347238167614789,0.13879154045912212,-0.08568586058123268,-0.25899395318612034,0.051207112400456556,0.05112216890083796,-0.12371243876127848,-0.15422098862325095,-0.16723632056785528,-0.24997467745954824,-0.10643629261554122,-0.0642895059844749,-0.20196007258987936,-0.22141113619170036,-0.08101531873357654,0.01274716858751906,-0.058224202020385224,-0.2031032559946712,-0.015361266055215355,0.07757463425295442,-0.1911738365360444,-0.13287653336932195,-0.07040316200008286,-0.23756196742287583,-0.15721284516333725,-0.20337801474532882,-0.14194354969098535,-0.1563299428429128,-0.2275541199440988,0.10059127088032255,-0.27168405467318724,-0.1838364064517935,-0.2127541676886913,-0.2616854340251296,-0.22053997181901966,-0.11344545036263987,0.03800612362011726,-0.187240595304813,-0.12840002548708773,-0.08823927873993295,-0.13711928242096294,-0.021001046752515642,-0.23227017092836186,-0.21076911448783628,-0.16522272555593318,-0.2075441006991566,0.062278415818964435,-0.1634709445507392,-0.1859846878219483,-0.24759322115885474,-0.23610119755195635,-0.08385686368106947,0.05429292613941356,-0.20137008549778487,-0.145964835999194,-0.22312570848969937,-0.054347788190988004,0.03665243757516469,-0.27102563230365423,0.018037604494248433,-0.19261881202886472,0.08083092028672328,-0.05741891420823217,-0.1932655209952723,-0.26260185346387005,-0.29851215781900065,-0.15133461760652164,-0.1494787933088284,1.0,-0.14110401912224485,-0.0984704878224166,1.0
fund_size_Medium,-0.015443058185148524,0.0084515997059918,-0.10504555517750772,-0.01060149384343895,-0.3942618991252729,-0.014774289273017417,0.023887029899084193,-0.004229116858863054,0.028627588073946688,0.03964106241600771,-0.084417266164258,-0.07422994130489345,-0.07443229880047174,-0.13871518190363655,-0.257759944454268,-0.06332552097036716,-0.21857278980906558,-0.021499091794833784,-0.06464392632431683,-0.27449301372156226,-0.20252720310941127,0.16897989821830683,-0.015443058185148524,-0.05538831245981923,-0.12052555378693099,-0.0250756589428128,-0.06974871627253203,-0.08757566264779999,-0.2284393214871594,-0.12241578423983193,-0.18083956527353875,-0.04551230486995481,-0.05300004041029274,-0.08685144690360903,-0.07147755882032189,-0.15736686626226581,-0.10128596483441682,-0.2054661198635159,-0.3362253324230422,-0.045827056394698626,-0.20253260385259253,-0.07882290752330856,0.027189086220284892,-0.05412848129313722,-0.08046224666773655,-0.121289341424581,-0.0005279662857330998,-0.047983036472117664,-0.01800243943551282,-0.11267648339206378,-0.06291022429588339,-0.05577119370266391,-0.07209531152843739,-0.06494517140238171,-0.05006811143675796,-0.10563253098507139,-0.12665972482118423,-0.08057392379062615,0.06925211036536341,0.01766808261595588,-0.1108921214124391,-0.15844234036787905,0.00874820139121148,-0.008524614077001103,-0.018427922486676213,-0.2928228580371619,-0.051045454307224666,-0.021667906892140997,0.009467809789588956,-0.05415961763030452,-0.11337460258190668,-0.1505768268423677,-0.11971026027881004,0.01895425215636714,0.062245015405304555,-0.14110401912224485,1.0,-0.22081118861730584,-0.14110401912224485
fund_size_Small,0.01065865159978092,0.02820523747515942,-0.02936152777637705,0.026142333543021375,-0.31478561890157764,0.05872005503394993,-0.03143572618063212,-0.03612801244671941,0.12754791734670667,0.028208325131037937,-0.021454074368193722,0.018874561210007718,0.01876281785434029,-0.12007078050113419,-0.07910078852658319,0.07989530304639542,-0.12740890381829692,0.04768299552421802,0.09645257224273221,-0.15801954792503248,-0.093322925044247,-0.03140271841416239,0.01065865159978092,-0.012358079987931895,-0.0001809199033234417,0.020648221450050522,0.03207268521651441,0.06165776079032273,0.10904336076420665,0.08508215167016944,0.026739755624995854,-0.049500722559027634,-0.37585338069361446,0.05618122818860474,-0.20693083526498093,0.023123561484144198,0.0332045169267102,-0.031746726343408874,0.03210294079277365,-0.37535918336337454,0.01678416376739234,-0.40162821592676495,-0.015471400780625344,-0.10444113143090548,-0.4121440672952311,0.04763495430966666,-0.0504612248935573,-0.06227572876113115,-0.010153435611771136,-0.029765470866791804,-0.054407927077986244,-0.08156411208194106,-0.029020312898156705,-0.1308117885498492,-0.1696311674542642,0.03801112871266785,-0.053987547195497324,-0.35699264364770056,0.07868832012503638,0.05422556114667003,-0.36940297566363156,0.05519546036854867,0.04423037004168417,0.0007510028796362344,0.0014785259055800457,0.06924308421638817,0.18729985293726106,0.037288153145195825,0.13948226511055142,-0.10765510112231498,0.03846480475631004,0.08256947024392179,0.07433232335186789,-0.012685558849805895,0.16642342914314068,-0.0984704878224166,-0.22081118861730584,1.0,-0.0984704878224166
